Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Nissan,Sentra,2018,Saudi,Silver,Semi Full,1.6,Gas,Automatic,62000,Al-Ahsa,41000.0,False
Hyundai,Tucson,2016,Other,Brown,Semi Full,2.4,Gas,Automatic,119800,Jeddah,57000.0,False
Ford,Edge,2016,Saudi,Grey,Full,3.5,Gas,Automatic,97000,Riyadh,67750.0,True
Toyota,FJ,2013,Unknown,White,Full,4.0,Gas,Automatic,228000,Qassim,78000.0,True
Nissan,Datsun,2014,Other,White,Standard,2.4,Gas,Manual,282,Riyadh,24000.0,False
Ford,Taurus,2014,Saudi,White,Semi Full,6.0,Gas,Automatic,265,Taef,55000.0,True
Toyota,Hiace,2013,Saudi,White,Semi Full,2.7,Gas,Manual,68000,Jeddah,42000.0,True
Toyota,Camry,2020,Saudi,White,Full,3.5,Gas,Automatic,13500,Jeddah,86900.0,True
Toyota,Corolla,2018,Saudi,Grey,Standard,1.6,Gas,Automatic,65000,Taef,52000.0,False
Chrysler,C300,2013,Saudi,White,Full,5.7,Gas,Automatic,200,Makkah,55000.0,False
Volkswagen,Beetle,2015,Saudi,Blue,Full,6.0,Gas,Automatic,130000,Makkah,55000.0,False
Ford,Fusion,2012,Other,Silver,Semi Full,2.5,Gas,Automatic,300000,Dammam,18000.0,False
Hyundai,Azera,2016,Saudi,White,Semi Full,2.4,Gas,Automatic,36000,Riyadh,48000.0,False
Mitsubishi,Pajero,2016,Saudi,White,Semi Full,3.5,Gas,Automatic,193000,Riyadh,45000.0,False
Nissan,Maxima,2017,Saudi,White,Full,3.5,Gas,Automatic,170000,Riyadh,68500.0,True
Toyota,Land Cruiser 70,2016,Gulf Arabic,White,Full,4.5,Gas,Manual,127430,Aseer,78229.0,True
Toyota,Land Cruiser,2020,Saudi,White,Full,4.6,Gas,Automatic,46800,Dammam,257000.0,False
Toyota,Land Cruiser 70,2018,Saudi,Other,Semi Full,4.0,Gas,Manual,45497,Hail,109000.0,True
Lexus,ES,2015,Other,White,Full,3.5,Gas,Automatic,96000,Jeddah,82500.0,True
Nissan,Patrol,2015,Saudi,White,Semi Full,4.8,Gas,Automatic,247000,Jeddah,75000.0,False
Lexus,NX,2020,Saudi,White,Full,2.0,Gas,Automatic,4100,Jeddah,170000.0,False
Lexus,LX,2017,Saudi,White,Full,5.7,Gas,Automatic,29443,Riyadh,340000.0,True
Mercedes,S,2011,Saudi,Brown,Full,3.0,Gas,Automatic,137000,Jeddah,85000.0,False
Nissan,Datsun,2013,Saudi,White,Semi Full,1.6,Gas,Manual,171549,Riyadh,26000.0,True
Kia,Rio,2016,Saudi,White,Standard,1.4,Gas,Automatic,125000,Riyadh,25000.0,True
Nissan,Sunny,2019,Other,White,Semi Full,1.5,Gas,Automatic,46000,Jeddah,32000.0,False
Toyota,Hilux,2014,Saudi,White,Full,2.7,Gas,Manual,293000,Riyadh,52000.0,True
Lexus,LS,2014,Saudi,White,Full,4.6,Gas,Automatic,22400,Jeddah,133000.0,True
Nissan,Navara,2016,Saudi,White,Standard,2.5,Gas,Manual,7000,Jeddah,65000.0,False
Nissan,Patrol,2016,Saudi,White,Standard,4.8,Gas,Automatic,59000,Jeddah,83000.0,False
Hyundai,Tucson,2020,Saudi,Silver,Semi Full,2.0,Gas,Automatic,58000,Makkah,61711.0,False
Dodge,Charger,2014,Other,Red,Full,3.6,Gas,Automatic,300000,Jeddah,35000.0,False
Toyota,Hilux,2016,Saudi,White,Full,2.7,Gas,Manual,190000,Al-Baha,65000.0,False
Mitsubishi,Pajero,2017,Saudi,Other,Full,3.8,Gas,Automatic,28000,Jeddah,88000.0,False
Kia,Carnival,2016,Saudi,Black,Standard,2.0,Gas,Automatic,144000,Dammam,61000.0,True
Nissan,Land Cruiser Pickup,2011,Saudi,White,Semi Full,6.0,Gas,Manual,236564,Taef,37000.0,False
Lexus,RX,2015,Saudi,Grey,Standard,3.5,Gas,Automatic,70000,Jeddah,95000.0,False
BMW,The 7,2019,Saudi,White,Full,3.0,Gas,Automatic,14000,Jeddah,247000.0,False
Suzuki,Ertiga,2015,Saudi,White,Semi Full,1.8,Gas,Automatic,168000,Al-Medina,22000.0,False
Ford,Flex,2015,Saudi,White,Full,6.0,Gas,Automatic,134800,Al-Jouf,49000.0,True
Toyota,Fortuner,2015,Saudi,White,Standard,2.7,Gas,Manual,200000,Hail,64500.0,True
Hyundai,Tucson,2015,Saudi,Silver,Full,1.1,Gas,Automatic,2000,Al-Medina,47000.0,True
Mercedes,E,2016,Saudi,White,Full,2.0,Gas,Automatic,94000,Riyadh,110000.0,False
GMC,Yukon,2020,Other,Black,Full,5.3,Gas,Automatic,63860,Jeddah,175000.0,False
Lexus,LX,2020,Saudi,White,Full,5.7,Gas,Automatic,24000,Riyadh,423000.0,True
Toyota,Fortuner,2014,Saudi,Grey,Full,1.5,Gas,Automatic,265560,Khobar,57000.0,True
Ford,Edge,2016,Saudi,Brown,Full,3.5,Gas,Automatic,76200,Dammam,77000.0,False
Mitsubishi,Pajero,2017,Saudi,Black,Full,3.8,Gas,Automatic,251000,Jeddah,65000.0,False
Changan,CS35,2021,Saudi,White,Full,8.5,Gas,Automatic,30000,Jazan,47500.0,True
Hyundai,H1,2016,Other,Grey,Semi Full,2.4,Gas,Automatic,280000,Makkah,32000.0,False
Hyundai,Tucson,2020,Saudi,Bronze,Semi Full,2.0,Gas,Automatic,22000,Jeddah,80000.0,False
Nissan,Sentra,2020,Saudi,White,Semi Full,1.6,Gas,Automatic,7000,Aseer,55000.0,False
GMC,Yukon,2020,Saudi,Silver,Full,5.3,Gas,Automatic,19400,Aseer,185000.0,True
Toyota,4Runner,2018,Saudi,White,Full,6.1,Gas,Automatic,115150,Jeddah,95000.0,False
Volkswagen,Passat,2015,Other,Silver,Full,2.5,Diesel,Automatic,70000,Jeddah,73000.0,False
Dodge,Charger,2013,Saudi,Red,Full,5.7,Gas,Automatic,144000,Yanbu,59000.0,False
Lexus,LX,2012,Gulf Arabic,White,Full,5.7,Gas,Automatic,377,Riyadh,151000.0,True
Kia,Rio,2011,Other,White,Semi Full,1.4,Gas,Manual,240000,Jeddah,11500.0,True
Mercedes,C,2016,Other,Navy,Full,2.2,Gas,Automatic,95000,Jeddah,127000.0,False
Hyundai,Senta fe,2014,Other,White,Semi Full,6.1,Gas,Automatic,300000,Aseer,50000.0,True
BMW,The 7,2018,Saudi,White,Full,2.0,Gas,Automatic,52000,Riyadh,200000.0,False
Toyota,Avalon,2017,Saudi,White,Standard,1.2,Gas,Automatic,200000,Riyadh,80000.0,False
Lexus,ES,2016,Other,Bronze,Semi Full,3.5,Gas,Automatic,104000,Al-Ahsa,98000.0,False
Chrysler,C300,2017,Other,Silver,Semi Full,3.6,Gas,Automatic,77000,Al-Ahsa,82000.0,False
Chrysler,C300,2016,Other,White,Semi Full,3.6,Gas,Automatic,100000,Al-Ahsa,79500.0,False
Kia,Rio,2016,Saudi,Silver,Standard,1.4,Gas,Automatic,119000,Dammam,20000.0,False
Toyota,Prado,2018,Saudi,White,Full,1.5,Gas,Automatic,130,Qassim,137500.0,True
Lexus,LX,2019,Saudi,Black,Full,5.7,Gas,Automatic,68000,Riyadh,381000.0,True
GAC,GS3,2021,Saudi,White,Full,1.3,Gas,Automatic,9000,Al-Ahsa,57000.0,False
INFINITI,QX,2015,Saudi,Grey,Full,5.0,Gas,Automatic,123000,Riyadh,70000.0,False
Toyota,Fortuner,2019,Saudi,White,Semi Full,2.7,Gas,Automatic,37000,Dammam,107000.0,False
Hyundai,Sonata,2018,Saudi,Other,Standard,2.4,Gas,Automatic,68000,Riyadh,53000.0,False
Kia,Sportage,2018,Saudi,White,Standard,2.0,Gas,Automatic,129000,Dammam,60000.0,False
Changan,Eado,2021,Saudi,Brown,Full,1.6,Gas,Automatic,1000,Jeddah,60000.0,False
Toyota,Hilux,2017,Saudi,White,Full,1.7,Gas,Automatic,119000,Dammam,75500.0,True
Toyota,Avalon,2020,Saudi,Black,Full,3.5,Gas,Automatic,48000,Al-Medina,115855.0,False
Maserati,Quattroporte,2015,Saudi,Navy,Full,3.0,Gas,Automatic,125000,Dammam,125000.0,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,108000,Dammam,34000.0,False
Nissan,Datsun,2016,Saudi,White,Semi Full,2.4,Gas,Manual,39000,Dammam,52000.0,False
Ford,Taurus,2019,Saudi,White,Standard,3.0,Gas,Automatic,77000,Riyadh,77000.0,False
Lexus,GS,2017,Gulf Arabic,White,Full,1.0,Gas,Automatic,69000,Al-Ahsa,163000.0,False
Toyota,Fortuner,2019,Other,White,Standard,2.7,Gas,Automatic,69000,Najran,111002.5,True
Hyundai,Senta fe,2016,Saudi,White,Full,3.3,Gas,Automatic,131000,Al-Ahsa,60000.0,False
Chevrolet,Optra,2011,Saudi,Golden,Full,1.6,Gas,Automatic,275000,Makkah,9000.0,True
Ford,F150,2014,Saudi,Blue,Semi Full,5.0,Gas,Automatic,169000,Khobar,69000.0,True
Toyota,Land Cruiser,2016,Saudi,White,Full,4.6,Gas,Automatic,228000,Dammam,160000.0,False
Mercedes,S,2014,Saudi,Black,Full,3.0,Gas,Automatic,90000,Riyadh,220000.0,False
Toyota,Hilux,2018,Saudi,White,Semi Full,2.7,Gas,Manual,31000,Dammam,72000.0,False
Chevrolet,Caprice,2013,Saudi,Silver,Standard,6.0,Gas,Automatic,93000,Dammam,79000.0,False
Ford,Edge,2014,Saudi,White,Full,3.5,Gas,Automatic,186000,Al-Ahsa,54000.0,False
Ford,Edge,2017,Gulf Arabic,White,Full,1.7,Gas,Automatic,60000,Al-Ahsa,105000.0,False
Cadillac,Escalade,2015,Saudi,Brown,Full,8.3,Gas,Automatic,241000,Al-Medina,140000.0,False
Dodge,Charger,2012,Saudi,Red,Standard,3.6,Gas,Automatic,300,Jeddah,38000.0,False
Mercedes,C,2018,Gulf Arabic,Silver,Full,2.0,Gas,Automatic,57000,Dammam,175000.0,False
Hyundai,Accent,2019,Saudi,Grey,Standard,1.4,Gas,Automatic,115300,Dammam,35000.0,False
Audi,A6,2014,Saudi,White,Full,3.5,Gas,Automatic,79000,Jeddah,85000.0,False
Mercedes,C,2016,Saudi,Other,Full,2.0,Gas,Automatic,46000,Jeddah,142000.0,False
Nissan,Sunny,2019,Saudi,Silver,Semi Full,1.5,Gas,Automatic,89300,Riyadh,27500.0,True
Toyota,Corolla,2015,Gulf Arabic,Silver,Semi Full,2.5,Gas,Automatic,96000,Tabouk,40000.0,False
Geely,Azkarra,2021,Saudi,Grey,Full,1.5,Gas,Automatic,20000,Qassim,78000.0,False
Toyota,Camry,2021,Saudi,Silver,Standard,2.5,Gas,Automatic,10000,Taef,71393.0,False
Toyota,Camry,2013,Saudi,White,Full,2.5,Gas,Automatic,185000,Riyadh,40000.0,True
Ford,Expedition,2014,Saudi,Black,Semi Full,5.4,Gas,Automatic,246000,Riyadh,53500.0,True
Toyota,Land Cruiser,2019,Gulf Arabic,White,Full,4.6,Gas,Automatic,67000,Jazan,233000.0,True
Kia,Optima,2018,Saudi,Black,Standard,2.0,Gas,Automatic,135000,Dammam,63215.0,False
Toyota,Corolla,2020,Saudi,Silver,Standard,1.6,Gas,Automatic,48563,Hail,47094.0,False
Lexus,ES,2017,Other,Silver,Full,3.5,Gas,Automatic,63800,Dammam,132500.0,True
Lexus,ES,2021,Saudi,Silver,Full,2.5,Gas,Automatic,4000,Khobar,177000.0,True
Toyota,Yaris,2017,Other,White,Standard,1.5,Gas,Automatic,208000,Yanbu,31000.0,True
Kia,Cerato,2018,Gulf Arabic,White,Standard,1.6,Gas,Automatic,215000,Al-Medina,30000.0,False
Ford,Taurus,2014,Unknown,Red,Standard,3.5,Gas,Automatic,93000,Riyadh,55000.0,True
Toyota,Camry,2016,Unknown,White,Full,2.5,Gas,Automatic,240000,Riyadh,58000.0,True
Kia,Cadenza,2020,Saudi,Navy,Standard,3.3,Gas,Automatic,33300,Riyadh,102977.0,False
Toyota,Innova,2015,Saudi,White,Full,2.7,Gas,Automatic,198,Riyadh,48000.0,False
Ford,Taurus,2014,Unknown,White,Standard,3.5,Gas,Automatic,266000,Taef,50000.0,False
Renault,Fluence,2015,Gulf Arabic,White,Full,1.6,Gas,Automatic,87000,Qassim,23000.0,True
Chevrolet,Traverse,2014,Unknown,Black,Standard,3.6,Gas,Automatic,195000,Riyadh,42000.0,False
Kia,Carenz,2015,Saudi,White,Standard,2.0,Gas,Automatic,147,Riyadh,32000.0,False
BMW,X,2015,Saudi,White,Semi Full,4.3,Gas,Automatic,168000,Riyadh,145000.0,True
Toyota,Fortuner,2020,Saudi,White,Semi Full,2.7,Gas,Automatic,28000,Dammam,110000.0,False
Toyota,Hilux,2018,Saudi,White,Semi Full,2.7,Gas,Manual,201000,Dammam,85000.0,False
Nissan,Pathfinder,2014,Saudi,Silver,Semi Full,6.0,Gas,Automatic,23800,Riyadh,40000.0,False
Hyundai,H1,2016,Other,Other,Standard,2.4,Diesel,Automatic,106,Qassim,52000.0,True
Jeep,Grand Cherokee,2015,Saudi,Silver,Standard,3.6,Gas,Automatic,148,Jeddah,69500.0,False
Toyota,Land Cruiser,2013,Saudi,White,Full,7.4,Gas,Automatic,200,Besha,125000.0,True
Nissan,Datsun,2015,Saudi,White,Full,2.4,Gas,Manual,200000,Taef,35000.0,False
Mitsubishi,Pajero,2018,Saudi,White,Full,3.8,Gas,Automatic,62000,Aseer,82000.0,False
Jaguar,XF,2017,Saudi,Black,Full,2.0,Gas,Automatic,100000,Aseer,95000.0,False
Mercedes,C,2018,Other,Grey,Full,2.0,Gas,Automatic,91000,Aseer,138000.0,False
Toyota,Land Cruiser Pickup,2016,Gulf Arabic,Other,Semi Full,4.6,Gas,Manual,169000,Jubail,95000.0,True
Mazda,CX5,2019,Saudi,White,Standard,2.5,Gas,Automatic,84000,Hail,75000.0,False
Ford,Victoria,2011,Saudi,Other,Standard,4.6,Gas,Automatic,128000,Yanbu,43000.0,False
Mazda,CX5,2021,Saudi,Blue,Full,2.5,Gas,Automatic,4950,Makkah,117000.0,False
GMC,Yukon,2013,Saudi,White,Full,5.3,Gas,Automatic,19400,Yanbu,95000.0,False
Chevrolet,Caprice,2011,Unknown,Black,Standard,6.0,Gas,Automatic,259000,Riyadh,40500.0,True
Toyota,Prado,2018,Saudi,White,Semi Full,4.0,Gas,Automatic,131000,Qassim,137000.0,False
Hyundai,Accent,2019,Saudi,Other,Standard,1.4,Gas,Automatic,35000,Aseer,39000.0,True
Audi,A7,2016,Saudi,Grey,Full,3.0,Gas,Automatic,130000,Dammam,125000.0,False
Mazda,CX9,2020,Saudi,Navy,Full,2.5,Gas,Automatic,29000,Khobar,132000.0,True
Ford,Taurus,2015,Saudi,Silver,Standard,3.5,Gas,Automatic,253000,Qassim,69000.0,True
Chevrolet,Impala,2016,Saudi,White,Semi Full,3.6,Gas,Automatic,51000,Riyadh,62000.0,False
Chevrolet,Tahoe,2011,Saudi,Other,Semi Full,5.3,Gas,Automatic,206000,Riyadh,37000.0,False
Hyundai,Sonata,2016,Saudi,White,Full,2.4,Gas,Automatic,230000,Aseer,45000.0,False
GMC,Yukon,2013,Saudi,Bronze,Semi Full,5.3,Gas,Automatic,7800,Dammam,110000.0,False
Toyota,Camry,2014,Gulf Arabic,White,Standard,2.5,Gas,Automatic,130000,Jeddah,37000.0,False
Mercedes,E,2019,Other,Silver,Standard,2.0,Gas,Automatic,28000,Riyadh,190000.0,True
Geely,Azkarra,2021,Saudi,White,Full,1.5,Gas,Automatic,23000,Dammam,75000.0,False
Hyundai,Sonata,2018,Saudi,Grey,Semi Full,2.4,Gas,Automatic,179000,Makkah,42000.0,False
Toyota,Land Cruiser,2014,Gulf Arabic,White,Full,4.6,Gas,Automatic,213000,Dammam,142000.0,False
Toyota,Land Cruiser,2015,Gulf Arabic,White,Full,4.6,Gas,Automatic,280000,Dammam,140000.0,False
Toyota,Land Cruiser,2013,Saudi,White,Full,4.6,Gas,Automatic,281000,Dammam,135000.0,False
Toyota,Land Cruiser,2015,Gulf Arabic,White,Semi Full,4.6,Gas,Automatic,248000,Dammam,135000.0,False
Toyota,Innova,2020,Saudi,White,Standard,2.7,Gas,Automatic,50000,Dammam,83000.0,False
Toyota,Rav4,2018,Saudi,White,Semi Full,2.5,Gas,Automatic,74000,Dammam,79000.0,False
Mazda,CX9,2016,Gulf Arabic,White,Full,3.7,Gas,Automatic,193000,Dammam,68000.0,False
Ford,Expedition,2014,Saudi,Black,Semi Full,5.4,Gas,Automatic,151000,Dammam,65000.0,False
Nissan,X-Trail,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,99000,Dammam,62000.0,False
Hyundai,H1,2016,Saudi,Silver,Semi Full,2.4,Gas,Automatic,91000,Dammam,52000.0,False
Ford,Expedition,2013,Saudi,Black,Standard,5.4,Gas,Automatic,190000,Dammam,50000.0,False
Toyota,Camry,2015,Saudi,White,Standard,2.5,Gas,Automatic,277000,Dammam,48000.0,False
Ford,Expedition,2012,Saudi,Silver,Standard,5.4,Gas,Automatic,207000,Dammam,47000.0,False
Kia,Carnival,2016,Saudi,Bronze,Semi Full,3.3,Gas,Automatic,243000,Dammam,46000.0,False
Nissan,Navara,2016,Saudi,White,Standard,2.5,Gas,Manual,55000,Dammam,45000.0,False
Nissan,Navara,2016,Saudi,White,Standard,2.4,Gas,Manual,204000,Dammam,42000.0,False
Hyundai,Accent,2017,Saudi,Brown,Standard,1.4,Gas,Automatic,186000,Dammam,30000.0,False
Mercury,Grand Marquis,2011,Saudi,Blue,Semi Full,4.6,Gas,Automatic,300000,Dammam,27000.0,False
Mitsubishi,Pajero,2016,Saudi,White,Standard,3.8,Gas,Automatic,199000,Dammam,56000.0,True
Lexus,GS,2016,Other,Silver,Semi Full,2.5,Gas,Automatic,58000,Dammam,137000.0,False
Chevrolet,Tahoe,2015,Other,White,Full,5.3,Gas,Automatic,193000,Dammam,118000.0,False
Ford,Taurus,2017,Other,Grey,Semi Full,3.5,Gas,Automatic,131000,Dammam,67000.0,False
Ford,Taurus,2016,Other,Grey,Semi Full,3.5,Gas,Automatic,123000,Dammam,65000.0,False
Ford,Expedition,2013,Saudi,White,Full,3.8,Gas,Automatic,300000,Dammam,55000.0,False
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,67000,Dammam,52000.0,False
Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,69600,Dammam,52000.0,False
Toyota,Corolla,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,52000,Dammam,51000.0,False
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,54000,Dammam,42000.0,False
Hyundai,Accent,2019,Saudi,Silver,Standard,1.4,Gas,Automatic,80000,Dammam,42000.0,False
Hyundai,Accent,2018,Saudi,Silver,Standard,1.4,Gas,Automatic,117000,Dammam,33000.0,False
Ford,Taurus,2016,Saudi,Silver,Semi Full,4.0,Gas,Automatic,155000,Riyadh,71500.0,True
BMW,The 5,2016,Saudi,Silver,Full,2.0,Gas,Automatic,120000,Riyadh,61000.0,False
Toyota,Camry,2016,Saudi,White,Full,2.2,Gas,Automatic,169000,Al-Medina,58000.0,True
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,93000,Al-Medina,49000.0,True
Kia,Cerato,2016,Saudi,Red,Semi Full,2.0,Gas,Automatic,99000,Al-Medina,31500.0,True
Toyota,Camry,2016,Saudi,Other,Full,2.5,Gas,Automatic,162000,Al-Medina,58000.0,True
Toyota,Land Cruiser,2013,Saudi,White,Semi Full,4.8,Gas,Automatic,259000,Al-Medina,125000.0,True
Hyundai,Azera,2017,Saudi,Blue,Semi Full,3.0,Gas,Automatic,75000,Al-Medina,55000.0,True
Toyota,Fortuner,2013,Saudi,White,Standard,2.7,Gas,Automatic,119000,Al-Medina,55000.0,True
Toyota,Rush,2020,Saudi,White,Full,1.5,Gas,Automatic,12000,Al-Medina,56500.0,True
Toyota,Land Cruiser,2016,Saudi,White,Standard,4.6,Gas,Automatic,84000,Al-Medina,172500.0,True
Toyota,Fortuner,2016,Saudi,Silver,Standard,2.5,Gas,Automatic,119000,Al-Medina,79000.0,True
Toyota,Fortuner,2015,Saudi,Navy,Standard,2.7,Gas,Automatic,221000,Al-Medina,64500.0,True
Toyota,Land Cruiser Pickup,2016,Saudi,Bronze,Semi Full,4.8,Gas,Manual,198000,Al-Medina,95000.0,True
Hyundai,Senta fe,2016,Saudi,Red,Full,3.3,Gas,Automatic,125000,Al-Medina,62000.0,True
Dodge,Charger,2018,Saudi,Silver,Full,5.7,Gas,Automatic,15000,Al-Medina,108550.0,True
GMC,Sierra,2014,Saudi,Brown,Semi Full,5.3,Gas,Automatic,155000,Riyadh,66500.0,False
Nissan,Navara,2016,Saudi,White,Standard,2.5,Gas,Manual,185000,Hail,43000.0,False
Toyota,Innova,2016,Saudi,White,Semi Full,2.7,Gas,Automatic,224000,Al-Medina,62000.0,False
Nissan,Datsun,2013,Saudi,White,Full,2.4,Gas,Manual,200935,Dammam,26000.0,True
Mercedes,S,2020,Gulf Arabic,Black,Full,3.0,Gas,Automatic,53000,Dammam,365000.0,False
Toyota,Innova,2015,Saudi,White,Full,2.7,Gas,Automatic,170000,Makkah,50000.0,False
Ford,Fusion,2016,Saudi,Black,Semi Full,2.5,Gas,Automatic,2000,Dammam,48000.0,True
Toyota,Corolla,2013,Saudi,White,Semi Full,1.6,Gas,Automatic,190000,Jeddah,21000.0,False
Ford,Explorer,2016,Saudi,Navy,Standard,3.5,Gas,Automatic,87300,Riyadh,105000.0,False
Hyundai,Tucson,2018,Saudi,Other,Standard,1.6,Gas,Automatic,146000,Dammam,75000.0,False
Ford,Expedition,2013,Saudi,Black,Standard,5.4,Gas,Automatic,270000,Riyadh,49500.0,False
Hyundai,Elantra,2016,Other,White,Semi Full,2.0,Gas,Automatic,248767,Riyadh,42000.0,True
Hyundai,Senta fe,2016,Saudi,White,Semi Full,3.3,Gas,Automatic,190000,Aseer,62000.0,True
Nissan,Pathfinder,2014,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,208000,Riyadh,43500.0,True
Toyota,Hilux,2020,Saudi,White,Full,2.7,Gas,Manual,19200,Jeddah,112750.0,True
Toyota,Fortuner,2015,Saudi,White,Semi Full,4.0,Gas,Automatic,103000,Dammam,86000.0,False
Toyota,Hilux,2015,Saudi,White,Full,2.7,Gas,Manual,184000,Aseer,70000.0,False
Ford,Taurus,2014,Saudi,Black,Semi Full,3.5,Gas,Automatic,300,Riyadh,55000.0,True
BMW,The 5,2018,Gulf Arabic,Black,Standard,2.0,Gas,Automatic,16000,Jubail,145000.0,False
Chrysler,C300,2016,Saudi,Black,Full,5.7,Gas,Automatic,113000,Riyadh,79500.0,True
Nissan,Patrol,2019,Saudi,White,Full,4.0,Gas,Automatic,42000,Jeddah,185000.0,False
Chevrolet,Tahoe,2014,Saudi,Silver,Semi Full,3.5,Gas,Automatic,95560,Dammam,80000.0,False
Hyundai,Elantra,2020,Saudi,White,Standard,2.0,Gas,Automatic,130000,Dammam,53000.0,False
Toyota,FJ,2012,Saudi,Black,Full,4.0,Gas,Automatic,35000,Riyadh,70000.0,False
Toyota,Hilux,2015,Saudi,White,Standard,2.7,Gas,Manual,300000,Riyadh,75000.0,False
Lexus,LX,2020,Saudi,White,Full,5.7,Gas,Automatic,30000,Dammam,468000.0,False
Land Rover,Range Rover,2020,Other,Black,Full,5.0,Gas,Automatic,19000,Dammam,610000.0,False
Toyota,Corolla,2015,Saudi,Silver,Semi Full,1.6,Gas,Automatic,201000,Jeddah,35000.0,False
Chevrolet,Spark,2019,Saudi,White,Standard,1.4,Gas,Automatic,90000,Riyadh,26000.0,False
Nissan,Sunny,2018,Saudi,White,Standard,1.5,Gas,Automatic,92904,Riyadh,25000.0,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,100000,Riyadh,33000.0,False
Mazda,3,2018,Saudi,Brown,Standard,2.0,Gas,Automatic,100000,Riyadh,53000.0,False
Mercedes,S,2018,Saudi,Other,Semi Full,3.0,Gas,Automatic,590,Dammam,390000.0,False
Lexus,LX,2018,Saudi,Navy,Full,5.7,Gas,Automatic,98000,Riyadh,365000.0,False
Toyota,Prado,2018,Gulf Arabic,White,Standard,4.0,Gas,Automatic,90000,Jeddah,138000.0,False
Mitsubishi,Pajero,2015,Saudi,Brown,Semi Full,3.5,Gas,Automatic,99000,Al-Ahsa,55000.0,False
Toyota,Camry,2017,Saudi,Other,Standard,2.5,Gas,Automatic,84000,Qassim,45000.0,False
Hyundai,Accent,2016,Saudi,Grey,Standard,1.4,Gas,Automatic,151000,Dammam,24000.0,False
Nissan,Sentra,2019,Saudi,Brown,Standard,1.6,Gas,Manual,90000,Riyadh,43750.0,True
Toyota,Yaris,2019,Saudi,White,Standard,1.5,Gas,Automatic,30000,Dammam,46000.0,False
Hyundai,Tucson,2015,Gulf Arabic,White,Standard,2.0,Gas,Automatic,66000,Jeddah,47000.0,False
Mercedes,S,2015,Other,Black,Full,3.0,Gas,Automatic,300000,Riyadh,188000.0,False
Hyundai,Elantra,2016,Unknown,White,Standard,2.0,Gas,Automatic,120000,Al-Jouf,42000.0,True
Nissan,Datsun,2016,Unknown,White,Full,2.4,Gas,Manual,193000,Al-Medina,47500.0,True
Kia,Optima,2018,Unknown,Black,Semi Full,2.4,Gas,Automatic,125000,Tabouk,55000.0,False
Nissan,Maxima,2014,Gulf Arabic,White,Semi Full,3.5,Gas,Automatic,180,Riyadh,40000.0,False
Nissan,Patrol,2019,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,72000,Najran,160000.0,False
Hyundai,Tuscani,2016,Saudi,Red,Semi Full,2.0,Gas,Automatic,95000,Riyadh,55000.0,False
Toyota,Hilux,2017,Saudi,White,Semi Full,2.4,Gas,Manual,282900,Riyadh,75500.0,True
Ford,Victoria,2011,Saudi,Bronze,Full,1.2,Gas,Automatic,60000,Jeddah,55000.0,False
Chevrolet,Kaptiva,2012,Saudi,Black,Semi Full,1.9,Gas,Automatic,50000,Al-Medina,27000.0,False
Ford,Fusion,2014,Saudi,White,Full,2.5,Gas,Automatic,118000,Dammam,32500.0,True
GMC,Yukon,2012,Saudi,Black,Semi Full,5.3,Gas,Automatic,267,Dammam,75000.0,True
Jeep,Compass,2016,Saudi,White,Full,2.4,Gas,Automatic,247885,Jazan,38999.0,False
Toyota,Camry,2015,Saudi,White,Standard,1.5,Gas,Automatic,180,Arar,28000.0,False
Kia,Optima,2019,Saudi,Brown,Standard,2.0,Gas,Automatic,91000,Qassim,67680.0,False
Toyota,Land Cruiser Pickup,2016,Other,Brown,Standard,4.0,Gas,Manual,280000,Riyadh,95000.0,True
Toyota,Land Cruiser,2016,Gulf Arabic,White,Full,4.6,Gas,Manual,95000,Hail,160000.0,False
Lexus,LX,2014,Gulf Arabic,Golden,Full,5.7,Gas,Automatic,128000,Tabouk,190000.0,True
Toyota,FJ,2012,Other,Black,Full,4.0,Gas,Automatic,69000,Makkah,67500.0,True
Nissan,Armada,2012,Saudi,Blue,Full,5.6,Gas,Automatic,138000,Jeddah,60000.0,False
Audi,A3,2016,Saudi,Navy,Full,1.4,Gas,Automatic,59000,Jeddah,70000.0,False
Toyota,Camry,2019,Saudi,White,Full,2.5,Gas,Automatic,36000,Aseer,95000.0,False
Toyota,Hilux,2013,Saudi,White,Full,2.7,Gas,Manual,399,Wadi Dawasir,70000.0,True
Dodge,Durango,2016,Saudi,White,Standard,3.6,Gas,Automatic,48000,Riyadh,72000.0,True
Kia,Sportage,2017,Saudi,Golden,Standard,2.0,Gas,Automatic,75000,Al-Ahsa,50000.0,False
